ID;coordinates;layer;type;mongo_dest_id;name;mongo_org_id;source_layer;target_layer
54b954ba55474a0e08bd3df6;[[2.2351398, 48.9934109], [2.2396240591858674, 48.99751732583721]];crosslayer;edge;5453b63455474a336231890d;54b954ba55474a0e08bd3df6;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3df7;[[2.2351398, 48.9934109], [2.2363681927541306, 48.9862829940229]];crosslayer;edge;5453b63455474a3362317fcb;54b954ba55474a0e08bd3df7;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3df8;[[2.2351398, 48.9934109], [2.237132623447827, 48.99657079325592]];crosslayer;edge;5453b63555474a3362319d40;54b954ba55474a0e08bd3df8;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3df9;[[2.2351398, 48.9934109], [2.231740460952035, 48.995241475527]];crosslayer;edge;5453b63455474a3362317a7c;54b954ba55474a0e08bd3df9;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3dfa;[[2.2351398, 48.9934109], [2.2338236756511303, 48.987485262136076]];crosslayer;edge;5453b63555474a336231a9db;54b954ba55474a0e08bd3dfa;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3dfb;[[2.2351398, 48.9934109], [2.230338918788803, 48.988551055916275]];crosslayer;edge;5453b63555474a336231a6d0;54b954ba55474a0e08bd3dfb;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3dfc;[[2.2351398, 48.9934109], [2.2363032029356793, 48.99349458520585]];crosslayer;edge;5453b63455474a3362317e6c;54b954ba55474a0e08bd3dfc;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3dfd;[[2.2351398, 48.9934109], [2.2405154253294883, 48.995495169974866]];crosslayer;edge;5453b63555474a336231aca9;54b954ba55474a0e08bd3dfd;5453b63555474a336231a2f9;train;road
54b954ba55474a0e08bd3dfe;[[2.2570225, 48.9851833], [2.2584255044343027, 48.991601045446686]];crosslayer;edge;5453b63455474a336231785a;54b954ba55474a0e08bd3dfe;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3dff;[[2.2570225, 48.9851833], [2.2642509120536722, 48.98594015655603]];crosslayer;edge;5453b63455474a3362317dc1;54b954ba55474a0e08bd3dff;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e00;[[2.2570225, 48.9851833], [2.265712001125985, 48.987028210573165]];crosslayer;edge;5453b63455474a336231989e;54b954ba55474a0e08bd3e00;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e01;[[2.2570225, 48.9851833], [2.2587018495711835, 48.98917477909197]];crosslayer;edge;5453b63455474a3362318a43;54b954ba55474a0e08bd3e01;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e02;[[2.2570225, 48.9851833], [2.260204838503532, 48.98881536308289]];crosslayer;edge;5453b63455474a3362318738;54b954ba55474a0e08bd3e02;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e03;[[2.2570225, 48.9851833], [2.256194360624565, 48.979874453972066]];crosslayer;edge;5453b63455474a3362318f47;54b954ba55474a0e08bd3e03;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e04;[[2.2570225, 48.9851833], [2.256695534171137, 48.985668770954014]];crosslayer;edge;5453b63455474a3362317dbb;54b954ba55474a0e08bd3e04;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e05;[[2.2570225, 48.9851833], [2.2494857798057604, 48.98925686789717]];crosslayer;edge;5453b63455474a3362318c65;54b954ba55474a0e08bd3e05;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e06;[[2.2570225, 48.9851833], [2.264602211311188, 48.987426076445]];crosslayer;edge;5453b63455474a336231831d;54b954ba55474a0e08bd3e06;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e07;[[2.2570225, 48.9851833], [2.2561061617224913, 48.99002649044175]];crosslayer;edge;5453b63455474a3362318e9f;54b954ba55474a0e08bd3e07;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e08;[[2.2570225, 48.9851833], [2.2649609568751514, 48.986029937891686]];crosslayer;edge;5453b63555474a3362319d11;54b954ba55474a0e08bd3e08;5453b63555474a336231a2f5;train;road
54b954ba55474a0e08bd3e09;[[2.3370615, 48.8399322], [2.3298756300669505, 48.834952994540075]];crosslayer;edge;5453b63455474a33623187b7;54b954ba55474a0e08bd3e09;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0a;[[2.3370615, 48.8399322], [2.3416969968426113, 48.83479379822698]];crosslayer;edge;5453b63555474a336231a31f;54b954ba55474a0e08bd3e0a;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0b;[[2.3370615, 48.8399322], [2.3367287401573984, 48.83960045548494]];crosslayer;edge;5453b63555474a336231a96e;54b954ba55474a0e08bd3e0b;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0c;[[2.3370615, 48.8399322], [2.329308197299373, 48.83537701515195]];crosslayer;edge;5453b63455474a336231903c;54b954ba55474a0e08bd3e0c;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0d;[[2.3370615, 48.8399322], [2.3369336737358477, 48.84023114787974]];crosslayer;edge;5453b63555474a336231ae0a;54b954ba55474a0e08bd3e0d;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0e;[[2.3370615, 48.8399322], [2.3321604574976647, 48.8351231635105]];crosslayer;edge;5453b63555474a3362319adb;54b954ba55474a0e08bd3e0e;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e0f;[[2.3370615, 48.8399322], [2.3421753010894837, 48.83825000407909]];crosslayer;edge;5453b63555474a336231a1b8;54b954ba55474a0e08bd3e0f;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e10;[[2.3370615, 48.8399322], [2.3436724693831996, 48.84121714100813]];crosslayer;edge;5453b63555474a3362319fac;54b954ba55474a0e08bd3e10;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e11;[[2.3370615, 48.8399322], [2.32978453557158, 48.84190010170988]];crosslayer;edge;5453b63555474a336231a1d7;54b954ba55474a0e08bd3e11;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e12;[[2.3370615, 48.8399322], [2.3332708924650727, 48.83405011357569]];crosslayer;edge;5453b63455474a3362319a47;54b954ba55474a0e08bd3e12;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e13;[[2.3370615, 48.8399322], [2.331311811828924, 48.834700214755614]];crosslayer;edge;5453b63555474a336231a328;54b954ba55474a0e08bd3e13;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e14;[[2.3370615, 48.8399322], [2.3326936895047816, 48.833516265534065]];crosslayer;edge;5453b63455474a33623178f6;54b954ba55474a0e08bd3e14;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e15;[[2.3370615, 48.8399322], [2.3309579106101865, 48.834145122493005]];crosslayer;edge;5453b63555474a336231a0c1;54b954ba55474a0e08bd3e15;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e16;[[2.3370615, 48.8399322], [2.3325073979380035, 48.83429767909999]];crosslayer;edge;5453b63555474a336231a0cd;54b954ba55474a0e08bd3e16;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e17;[[2.3370615, 48.8399322], [2.3318953423786737, 48.833624230193934]];crosslayer;edge;5453b63455474a33623178d8;54b954ba55474a0e08bd3e17;5453b63455474a3362318ff6;train;road
54b954ba55474a0e08bd3e18;[[2.3337534, 48.8078599], [2.3341426629700988, 48.80759965834614]];crosslayer;edge;5453b63555474a336231ad86;54b954ba55474a0e08bd3e18;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e19;[[2.3337534, 48.8078599], [2.3336463300846155, 48.80348666259072]];crosslayer;edge;5453b63455474a3362319734;54b954ba55474a0e08bd3e19;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1a;[[2.3337534, 48.8078599], [2.326590418454802, 48.80952702285939]];crosslayer;edge;5453b63455474a336231808f;54b954ba55474a0e08bd3e1a;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1b;[[2.3337534, 48.8078599], [2.33627854471204, 48.8045401081886]];crosslayer;edge;5453b63555474a336231a20d;54b954ba55474a0e08bd3e1b;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1c;[[2.3337534, 48.8078599], [2.338373552266262, 48.81091941555754]];crosslayer;edge;5453b63455474a33623181b9;54b954ba55474a0e08bd3e1c;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1d;[[2.3337534, 48.8078599], [2.3399936966318293, 48.806103138440236]];crosslayer;edge;5453b63455474a3362317f51;54b954ba55474a0e08bd3e1d;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1e;[[2.3337534, 48.8078599], [2.338565377478119, 48.80223684133683]];crosslayer;edge;5453b63455474a3362319049;54b954ba55474a0e08bd3e1e;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e1f;[[2.3337534, 48.8078599], [2.332771939696617, 48.80258238903758]];crosslayer;edge;5453b63455474a33623193d3;54b954ba55474a0e08bd3e1f;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e20;[[2.3337534, 48.8078599], [2.341950966322543, 48.81089868770506]];crosslayer;edge;5453b63555474a336231ae55;54b954ba55474a0e08bd3e20;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e21;[[2.3337534, 48.8078599], [2.3317624813210696, 48.801744807953554]];crosslayer;edge;5453b63555474a336231a360;54b954ba55474a0e08bd3e21;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e22;[[2.3337534, 48.8078599], [2.330400715404092, 48.81051527023897]];crosslayer;edge;5453b63455474a3362319096;54b954ba55474a0e08bd3e22;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e23;[[2.3337534, 48.8078599], [2.3381718358333403, 48.804420193420555]];crosslayer;edge;5453b63555474a336231a6fd;54b954ba55474a0e08bd3e23;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e24;[[2.3337534, 48.8078599], [2.3334232950863703, 48.804425287029716]];crosslayer;edge;5453b63555474a336231a6fa;54b954ba55474a0e08bd3e24;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e25;[[2.3337534, 48.8078599], [2.3305220791920593, 48.808879058488664]];crosslayer;edge;5453b63455474a3362318d2a;54b954ba55474a0e08bd3e25;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e26;[[2.3337534, 48.8078599], [2.3359796711344565, 48.806957816905324]];crosslayer;edge;5453b63455474a33623196ec;54b954ba55474a0e08bd3e26;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e27;[[2.3337534, 48.8078599], [2.325827179197581, 48.80641981622042]];crosslayer;edge;5453b63555474a336231a0e9;54b954ba55474a0e08bd3e27;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e28;[[2.3337534, 48.8078599], [2.3266594218480434, 48.81024692443121]];crosslayer;edge;5453b63555474a336231a218;54b954ba55474a0e08bd3e28;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e29;[[2.3337534, 48.8078599], [2.335027898766629, 48.8052481759609]];crosslayer;edge;5453b63455474a3362319808;54b954ba55474a0e08bd3e29;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e2a;[[2.3337534, 48.8078599], [2.3379533063326123, 48.805610680242964]];crosslayer;edge;5453b63555474a3362319e9b;54b954ba55474a0e08bd3e2a;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e2b;[[2.3337534, 48.8078599], [2.34073509369461, 48.81013200506716]];crosslayer;edge;5453b63455474a3362319a52;54b954ba55474a0e08bd3e2b;5453b63455474a33623181e9;train;road
54b954ba55474a0e08bd3e2c;[[2.1452196, 48.4274429], [2.1554037891143647, 48.42787413185131]];crosslayer;edge;5453b63455474a336231915c;54b954ba55474a0e08bd3e2c;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e2d;[[2.1452196, 48.4274429], [2.1535183541773653, 48.426331214388185]];crosslayer;edge;5453b63555474a336231a499;54b954ba55474a0e08bd3e2d;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e2e;[[2.1452196, 48.4274429], [2.15362897783355, 48.42821686281924]];crosslayer;edge;5453b63455474a33623179a1;54b954ba55474a0e08bd3e2e;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e2f;[[2.1452196, 48.4274429], [2.1526433737615815, 48.42730113675123]];crosslayer;edge;5453b63455474a3362317da3;54b954ba55474a0e08bd3e2f;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e30;[[2.1452196, 48.4274429], [2.1495973399158492, 48.427315329856455]];crosslayer;edge;5453b63455474a3362317da1;54b954ba55474a0e08bd3e30;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e31;[[2.1452196, 48.4274429], [2.1518281530361074, 48.42713786491439]];crosslayer;edge;5453b63455474a3362319875;54b954ba55474a0e08bd3e31;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e32;[[2.1452196, 48.4274429], [2.138122056507766, 48.4258154986276]];crosslayer;edge;5453b63455474a3362317f5c;54b954ba55474a0e08bd3e32;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e33;[[2.1452196, 48.4274429], [2.154314091297655, 48.42764594442658]];crosslayer;edge;5453b63555474a3362319ac2;54b954ba55474a0e08bd3e33;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e34;[[2.1452196, 48.4274429], [2.14803499771178, 48.42987724535035]];crosslayer;edge;5453b63455474a33623181ea;54b954ba55474a0e08bd3e34;5453b63355474a33623172cf;train;road
54b954ba55474a0e08bd3e35;[[2.3624012, 48.9182399], [2.3580142348698283, 48.91806642598974]];crosslayer;edge;5453b63455474a3362317739;54b954ba55474a0e08bd3e35;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e36;[[2.3624012, 48.9182399], [2.3616522650916822, 48.91961017701032]];crosslayer;edge;5453b63455474a3362319199;54b954ba55474a0e08bd3e36;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e37;[[2.3624012, 48.9182399], [2.362688426377718, 48.9209331646653]];crosslayer;edge;5453b63455474a3362317622;54b954ba55474a0e08bd3e37;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e38;[[2.3624012, 48.9182399], [2.36727691000466, 48.921429614011814]];crosslayer;edge;5453b63455474a33623173e1;54b954ba55474a0e08bd3e38;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e39;[[2.3624012, 48.9182399], [2.3646042822793074, 48.92084891365278]];crosslayer;edge;5453b63455474a3362318c0c;54b954ba55474a0e08bd3e39;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3a;[[2.3624012, 48.9182399], [2.362730915161603, 48.921720275681395]];crosslayer;edge;5453b63455474a3362319053;54b954ba55474a0e08bd3e3a;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3b;[[2.3624012, 48.9182399], [2.3570603605016607, 48.91775105229936]];crosslayer;edge;5453b63455474a33623193d2;54b954ba55474a0e08bd3e3b;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3c;[[2.3624012, 48.9182399], [2.3570461618848864, 48.92346152025354]];crosslayer;edge;5453b63455474a3362317f4c;54b954ba55474a0e08bd3e3c;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3d;[[2.3624012, 48.9182399], [2.3583540557515392, 48.91540631433098]];crosslayer;edge;5453b63455474a3362318b8d;54b954ba55474a0e08bd3e3d;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3e;[[2.3624012, 48.9182399], [2.3658586658808183, 48.92135017255266]];crosslayer;edge;5453b63455474a3362318194;54b954ba55474a0e08bd3e3e;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e3f;[[2.3624012, 48.9182399], [2.356965011319453, 48.919261364646694]];crosslayer;edge;5453b63455474a3362318d29;54b954ba55474a0e08bd3e3f;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e40;[[2.3624012, 48.9182399], [2.371117900600173, 48.91540205108092]];crosslayer;edge;5453b63455474a3362317437;54b954ba55474a0e08bd3e40;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e41;[[2.3624012, 48.9182399], [2.3663695252693633, 48.9154040104896]];crosslayer;edge;5453b63455474a3362318a2c;54b954ba55474a0e08bd3e41;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e42;[[2.3624012, 48.9182399], [2.3571959143744, 48.91540460244854]];crosslayer;edge;5453b63455474a3362318a28;54b954ba55474a0e08bd3e42;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e43;[[2.3624012, 48.9182399], [2.3619229111682505, 48.91972852748311]];crosslayer;edge;5453b63555474a336231a87a;54b954ba55474a0e08bd3e43;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e44;[[2.3624012, 48.9182399], [2.3670851279732266, 48.921837781030874]];crosslayer;edge;5453b63455474a3362317a3c;54b954ba55474a0e08bd3e44;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e45;[[2.3624012, 48.9182399], [2.361231487389947, 48.92178423518562]];crosslayer;edge;5453b63455474a3362317a3d;54b954ba55474a0e08bd3e45;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e46;[[2.3624012, 48.9182399], [2.361389505361632, 48.92093973806548]];crosslayer;edge;5453b63455474a3362317620;54b954ba55474a0e08bd3e46;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e47;[[2.3624012, 48.9182399], [2.3565842828511117, 48.92390868887393]];crosslayer;edge;5453b63455474a33623199df;54b954ba55474a0e08bd3e47;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e48;[[2.3624012, 48.9182399], [2.3575391164160084, 48.923945287555945]];crosslayer;edge;5453b63455474a33623199dd;54b954ba55474a0e08bd3e48;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e49;[[2.3624012, 48.9182399], [2.3520420882051765, 48.919279807171016]];crosslayer;edge;5453b63555474a336231a8ba;54b954ba55474a0e08bd3e49;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e4a;[[2.3624012, 48.9182399], [2.3618880224744947, 48.91540720344976]];crosslayer;edge;5453b63455474a3362318a2b;54b954ba55474a0e08bd3e4a;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e4b;[[2.3624012, 48.9182399], [2.3667379082437203, 48.91540595826841]];crosslayer;edge;5453b63455474a3362318a23;54b954ba55474a0e08bd3e4b;5453b63555474a336231a2a8;train;road
54b954ba55474a0e08bd3e4c;[[2.3770128, 48.8296302], [2.371250314724496, 48.827640925008154]];crosslayer;edge;5453b63555474a336231a92a;54b954ba55474a0e08bd3e4c;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e4d;[[2.3770128, 48.8296302], [2.386252272065001, 48.83036300446149]];crosslayer;edge;5453b63455474a33623196d4;54b954ba55474a0e08bd3e4d;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e4e;[[2.3770128, 48.8296302], [2.3763436839372503, 48.82438937790525]];crosslayer;edge;5453b63455474a33623181f8;54b954ba55474a0e08bd3e4e;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e4f;[[2.3770128, 48.8296302], [2.382295645880407, 48.83361633526949]];crosslayer;edge;5453b63455474a3362317ad8;54b954ba55474a0e08bd3e4f;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e50;[[2.3770128, 48.8296302], [2.376910571884441, 48.824037079869996]];crosslayer;edge;5453b63455474a3362317fe1;54b954ba55474a0e08bd3e50;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e51;[[2.3770128, 48.8296302], [2.3756203465494843, 48.829979701702996]];crosslayer;edge;5453b63555474a3362319ee5;54b954ba55474a0e08bd3e51;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e52;[[2.3770128, 48.8296302], [2.38224669940313, 48.825814046891274]];crosslayer;edge;5453b63455474a3362319883;54b954ba55474a0e08bd3e52;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e53;[[2.3770128, 48.8296302], [2.3797757114768796, 48.83222276513152]];crosslayer;edge;5453b63455474a336231939a;54b954ba55474a0e08bd3e53;5453b63455474a3362317d02;train;road
54b954ba55474a0e08bd3e54;[[2.6902929, 48.770724], [2.687407797534672, 48.77226965692359]];crosslayer;edge;5453b63455474a3362318043;54b954ba55474a0e08bd3e54;5453b63455474a3362317e21;train;road
54b954ba55474a0e08bd3e55;[[2.01227395158, 49.0485388268], [2.009969032535856, 49.04393002361362]];crosslayer;edge;5453b63555474a336231a3ce;54b954ba55474a0e08bd3e55;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e56;[[2.01227395158, 49.0485388268], [2.0060978430948997, 49.04464441755315]];crosslayer;edge;5453b63455474a3362319671;54b954ba55474a0e08bd3e56;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e57;[[2.01227395158, 49.0485388268], [2.011025755910264, 49.048646212161785]];crosslayer;edge;5453b63555474a336231a4e4;54b954ba55474a0e08bd3e57;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e58;[[2.01227395158, 49.0485388268], [2.015433309067936, 49.055048947605485]];crosslayer;edge;5453b63455474a3362319566;54b954ba55474a0e08bd3e58;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e59;[[2.01227395158, 49.0485388268], [2.0089419738333123, 49.04985648771183]];crosslayer;edge;5453b63455474a336231811f;54b954ba55474a0e08bd3e59;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e5a;[[2.01227395158, 49.0485388268], [2.0100989416095056, 49.04918261254926]];crosslayer;edge;5453b63555474a336231a2be;54b954ba55474a0e08bd3e5a;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e5b;[[2.01227395158, 49.0485388268], [2.0229637123377464, 49.046999399172655]];crosslayer;edge;5453b63455474a3362318ec8;54b954ba55474a0e08bd3e5b;5453b63455474a3362318e06;train;road
54b954ba55474a0e08bd3e5c;[[2.77507058254, 48.856066847], [2.7719602459831907, 48.857337900461594]];crosslayer;edge;5453b63455474a33623173e0;54b954ba55474a0e08bd3e5c;5453b63455474a3362317a1b;train;road
54b954ba55474a0e08bd3e5d;[[2.77507058254, 48.856066847], [2.7754660074545745, 48.855231116554094]];crosslayer;edge;5453b63455474a336231959c;54b954ba55474a0e08bd3e5d;5453b63455474a3362317a1b;train;road
54b954ba55474a0e08bd3e5e;[[2.77507058254, 48.856066847], [2.7699682047591376, 48.856290871300956]];crosslayer;edge;5453b63455474a3362317a36;54b954ba55474a0e08bd3e5e;5453b63455474a3362317a1b;train;road
54b954ba55474a0e08bd3e5f;[[2.77507058254, 48.856066847], [2.7778452669395164, 48.85238918832403]];crosslayer;edge;5453b63455474a3362317963;54b954ba55474a0e08bd3e5f;5453b63455474a3362317a1b;train;road
54b954ba55474a0e08bd3e60;[[2.4834702, 48.7065474], [2.4821774849785654, 48.708047385169266]];crosslayer;edge;5453b63455474a3362319045;54b954ba55474a0e08bd3e60;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e61;[[2.4834702, 48.7065474], [2.4915614039231255, 48.709819197509304]];crosslayer;edge;5453b63455474a3362319a2b;54b954ba55474a0e08bd3e61;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e62;[[2.4834702, 48.7065474], [2.474916107016152, 48.707008254603615]];crosslayer;edge;5453b63555474a336231a01d;54b954ba55474a0e08bd3e62;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e63;[[2.4834702, 48.7065474], [2.4862679621714894, 48.71118168343945]];crosslayer;edge;5453b63455474a3362318e1b;54b954ba55474a0e08bd3e63;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e64;[[2.4834702, 48.7065474], [2.4883720996904235, 48.710992844640444]];crosslayer;edge;5453b63555474a336231ae36;54b954ba55474a0e08bd3e64;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e65;[[2.4834702, 48.7065474], [2.474639709602575, 48.70543748117397]];crosslayer;edge;5453b63455474a33623182e1;54b954ba55474a0e08bd3e65;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e66;[[2.4834702, 48.7065474], [2.4879502689337585, 48.70628687737859]];crosslayer;edge;5453b63555474a336231ab1d;54b954ba55474a0e08bd3e66;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e67;[[2.4834702, 48.7065474], [2.4866467631382503, 48.70132974642784]];crosslayer;edge;5453b63455474a33623173fc;54b954ba55474a0e08bd3e67;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e68;[[2.4834702, 48.7065474], [2.4879534156096543, 48.70735274853196]];crosslayer;edge;5453b63555474a336231aa65;54b954ba55474a0e08bd3e68;5453b63555474a3362319f09;train;road
54b954ba55474a0e08bd3e69;[[2.2308708, 48.7406453], [2.2290942360645696, 48.737442359297305]];crosslayer;edge;5453b63555474a3362319e53;54b954ba55474a0e08bd3e69;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6a;[[2.2308708, 48.7406453], [2.2376812172951848, 48.73578403641586]];crosslayer;edge;5453b63455474a33623177c8;54b954ba55474a0e08bd3e6a;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6b;[[2.2308708, 48.7406453], [2.2290007225485238, 48.73601161584091]];crosslayer;edge;5453b63455474a3362318672;54b954ba55474a0e08bd3e6b;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6c;[[2.2308708, 48.7406453], [2.2218484565979675, 48.737296406761665]];crosslayer;edge;5453b63455474a3362317f07;54b954ba55474a0e08bd3e6c;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6d;[[2.2308708, 48.7406453], [2.2280955928048747, 48.73883006567591]];crosslayer;edge;5453b63555474a3362319b41;54b954ba55474a0e08bd3e6d;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6e;[[2.2308708, 48.7406453], [2.2267503734353964, 48.73766555647581]];crosslayer;edge;5453b63455474a3362318116;54b954ba55474a0e08bd3e6e;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e6f;[[2.2308708, 48.7406453], [2.2304106364475595, 48.737972538724186]];crosslayer;edge;5453b63555474a336231a2f2;54b954ba55474a0e08bd3e6f;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e70;[[2.2308708, 48.7406453], [2.225980860814919, 48.742738001237804]];crosslayer;edge;5453b63455474a3362318aae;54b954ba55474a0e08bd3e70;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e71;[[2.2308708, 48.7406453], [2.224307554909848, 48.74191313429687]];crosslayer;edge;5453b63555474a336231a26a;54b954ba55474a0e08bd3e71;5453b63355474a3362317297;train;road
54b954ba55474a0e08bd3e72;[[2.2582225, 48.8194452], [2.250168036587485, 48.82158718652813]];crosslayer;edge;5453b63455474a3362318c5c;54b954ba55474a0e08bd3e72;5453b63555474a336231ac5e;train;road
54b954ba55474a0e08bd3e73;[[2.2582225, 48.8194452], [2.25036329222169, 48.82108924941421]];crosslayer;edge;5453b63555474a336231a7ac;54b954ba55474a0e08bd3e73;5453b63555474a336231ac5e;train;road
54b954ba55474a0e08bd3e74;[[2.2582225, 48.8194452], [2.2631409689332056, 48.82414114702627]];crosslayer;edge;5453b63455474a3362318409;54b954ba55474a0e08bd3e74;5453b63555474a336231ac5e;train;road
54b954ba55474a0e08bd3e75;[[2.2582225, 48.8194452], [2.260399255598437, 48.82087293449863]];crosslayer;edge;5453b63555474a336231a597;54b954ba55474a0e08bd3e75;5453b63555474a336231ac5e;train;road
